_id,additional,firstName,lastName,role,fullName,gnd,occupation
690c602c52365fce4c987f46,,Terence,Greenidge,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten","Greenidge, Terence Lucy",1157611788,Schauspieler
6504166ba47588ad6024a8e1,1901-1949,Nora,Gregor,Fee Cheristane,"Gregor, Nora",124979645,Schauspieler
6504166ba47588ad6024a8e2,1870-1928,Ferdinand,Gregori,Polonius,"Gregori, Ferdinand",116829931,Schauspieler
6504166ba47588ad6024a8e8,,Anna von,Greiner,Stephanie,"Bartelmann, Anna",130103365,Schauspieler
6584d13851cd38b410ed2962,,Edvard,Grieg,Musik,"Grieg, Edvard",118697641,Schauspieler
6504166ba47588ad6024b3c9,,Franz,Grillparzer,,"Grillparzer, Franz",118542192,Schauspieler
67c1afcf30450db5f68f9d54,,Gebrüder,Grimm,,Gebrüder Grimm,,Schauspieler
658deb3b51cd38b410f7be47,,Edo,Groag,Robespierre,Edo Groag,,Schauspieler
6504166ba47588ad6024a8db,,Herr,Grohmann,Godwin,Herr Grohmann,,Schauspieler
6504166ba47588ad6024a8f0,,Egon,Grosskopf,Diener der Fürstin Liechtenstein,Egon Grosskopf,,Schauspieler
6504166ba47588ad6024a8f3,,Ferdinand,Grossmann,Dirigent,"Grossmann, Ferdinand",130167568,Schauspieler
6504166ba47588ad6024a8f8,,Nina,Grosup-Karatsonyi,"Anitra, eines Beduinenhäuptlings Tochter",Nina Grosup-Karatsonyi,,Schauspieler
6504166ba47588ad6024a903,1961-1969,Ingeborg,Gruber,Die häuslichen Freuden,"Gruber, Ingeborg",1062462173,Schauspieler
6504166ba47588ad6024a907,,Moritz,Gruder,Diener Pitts,"Gruder, Moritz Siegwart",132766299X,Schauspieler
6504166ba47588ad6024a90f,als Gast,Dr. Carl,Grunert,"Nathan, ein reicher Jude in Jerusalem",Dr. Carl Grunert,,Schauspieler
6504166ba47588ad6024a90e,1780-1845,Karl Franz,Grüner,Sir Eduard,"Grüner, Karl Franz",104307196,Schauspieler
651691d696c724dc0090c4be,,Elisabeth,Grünwald,Rosalie,Elisabeth Grünwald,,Schauspieler
6912068ddd3949980ba0dc6e,,George,Guidall,Refugees and Conveeners,George Guidall,,Schauspieler
6504166ba47588ad6024a902,,Clara,Guinand,"Ernestine, seine Tochter","Guinand, Klara",1327664453,Schauspieler
650c0541258213a8dc5f9ae3,1854-1912,Oswald,Gunther,Körner,"Gunther, Oswald Mathias",1327664690,Schauspieler
6504166ba47588ad6024a908,,Wilhelm,Gunz,Freiwillige,"Gunz, Willi",116930330,Schauspieler
6504166ba47588ad6024a917,,Marie,Gutperl,Ernestine,"Zimmermann, Marie",1330880145,Schauspieler
6504166ba47588ad6024a919,,Carl,Guttenberger,Bernardo,"Guttenberger, Philipp Carl",1161547568,Schauspieler
6504166ba47588ad6024b71e,,Karl,Gutzkow,,"Gutzkow, Karl",118543830,Schauspieler
653c3451008065850286dda6,,Adalbert,Gyrowetz,Musik,"Gyrowetz, Adalbert",119186322,Schauspieler
650c0541258213a8dc5f9adc,,Emilie,Gärtner,Julie,"Gärtner, Emmi Marianne",1089910266,Schauspieler
65620f240080658502cf36af,Pseud. f. Elimar Herzog von Oldenburg,Anton,Günther,,"Elimar, Oldenburg, Herzog",103886230,Schauspieler
650c0541258213a8dc5f9ae5,,Danny,Gürtler,Der Mann vom Felsen,"Gürtler, Danny",116916702,Schauspieler
650c0541258213a8dc5f9ae6,,Albert Paris,Gütersloh,es lesen,"Gütersloh, Albert Paris",118543342,Schauspieler
66d84116ee1bc6f9d492f396,,Käte,Haack,Luise Maske,"Haack, Käte",142233919,Schauspieler
671613811154ae2a37b102d8,,Nikolaus,Habjan,Puppenbau,"Habjan, Nikolaus",1153858878,Schauspieler
6504166ba47588ad6024a934,1898-1920,Elsa,Haeberle,"Yvonnet, Hirtenknabe","Häberle-Speidel, Elise",132787444X,Schauspieler
6504166ba47588ad6024a957,,Günther,Haenel,Peter Niedzicki,"Haenel, Günther",1019051418,Schauspieler
6504166ba47588ad6024a989,,Ernst,Haeusserman,Worte der Begrüßung,"Haeusserman, Ernst",116369582,Schauspieler
6504166ba47588ad6024a98a,1884-1947,Reinhold,Haeussermann,Gäste,"Häussermann, Reinhold",130170402,Schauspieler
6504166ba47588ad6024b726,,Gerda,Hagenau,Übertragungen aus dem Polnischen,"Hagenau, Gerda",12053150X,Schauspieler
6610041d21b0fcd2e6734570,königl. bayrische Hofschauspielerin,Mlle.,Hagn,Donna Diana,Mlle. Hagn,,Schauspieler
6504166ba47588ad6024a923,als Gast,Charlotte von,Hagn,Clärchen,"Hagn, Charlotte von",118544772,Schauspieler
6504166ba47588ad6024a925,,Emil,Hahn,Ringelstern,"Hahn, Emil",116386231,Schauspieler
6504166ba47588ad6024a931,1800-1884,Amalie,Haizinger-Neumann,Rätin,"Haizinger, Amalie",116393610,Schauspieler
6504166ba47588ad6024b728,,Max,Halbe,,"Halbe, Max",118545043,Schauspieler
6504166ba47588ad6024a941,1833-1892,Konrad,Hallenstein,Fernando,"Hallenstein, Conrad",116406488,Schauspieler
651691d696c724dc0090c4df,,Gregor,Haller,Älterer Chor,Gregor Haller,,Schauspieler
6504166ba47588ad6024b72d,Pseud. f. Eligius Freiherr von Münch-Bellinghausen,Friedrich,Halm,,"Halm, Friedrich",118720074,Schauspieler
69120583dd3949980ba0dc3c,,Lynn,Hamilton,Viney,"Hamilton, Lynn",1337188018,Schauspieler
66600742f11595c1235f5c70,,Herr,Hanjen,Chor Don Cesars,Herr Hanjen,,Schauspieler
6504166ba47588ad6024a93c,,Franz,Hanker,Ein Diener Olivias,Franz Hanker,,Schauspieler
6746fa9794d290b9cf4dc103,,Herr,Hanno,Diener,Herr Hanno,,Schauspieler
6504166ba47588ad6024a940,,Till,Hans,Freiwillige,Till Hans,,Schauspieler
6504166ba47588ad6024a942,1890-1904,Herr,Hansen,Bauer,Herr Hansen,,Schauspieler
6504166ba47588ad6024b3da,,Kurt Heinrich,Hansen,4. Freiwilliger,Kurt Heinrich Hansen,,Schauspieler
66d84185ee1bc6f9d4941bfd,,Hans,Hanus,Ein Diener,"Hofer, Hans",1274396670,Schauspieler
690c5f9952365fce4c987dc7,,Paul,Hardwick,Erster Gote,"Hardwick, Paul",1100284427,Schauspieler
6504166ba47588ad6024a952,,Josefine,Hart,Babette,Josefine Hart,,Schauspieler
651691d696c724dc0090c4f7,,Dorothee,Hartinger,Frau Wurm,"Hartinger, Dorothee",122471849,Schauspieler
6504166ba47588ad6024a971,1889-1972,Paul,Hartmann,"Otto Haselwanter, ein Dichter","Hartmann, Paul",116501375,Schauspieler
6504166ba47588ad6024a95d,,Anny,Hartmann,"Josef, sein Sohn","Hartmann, Anny",130578282,Schauspieler
6504166ba47588ad6024a970,,Otto,Hartmann,"Christoph, Bauernbursche",Otto Hartmann,,Schauspieler
6504166ba47588ad6024a96e,1768-1835,Katharina,Hartmann,Jeanne,"Hartmann, Katharina",1328176533,Schauspieler
6504166ba47588ad6024a96f,,Margarethe,Hartmann,"Ulrike, seine Tochter","Hartmann, Margarethe",130172758,Schauspieler
6504166ba47588ad6024a95e,1844-1911,Ernst,Hartmann,Maritta,"Hartmann, Ernst",116491736,Schauspieler
6504166ba47588ad6024a969,"geb. Schneeberger, 1843-1898",Helene,Hartmann,Maritta,"Hartmann, Helene",116498161,Schauspieler
6504166ba47588ad6024a976,1944-1948,Hildegard,Harwan (Harwanek),"Annchen, seine Nichte",Hildegard Harwan (Harwanek),,Schauspieler
6504166ba47588ad6024a963,,Sophie,Hassan,"Judith, seine Tochter",Sophie Hassan,,Schauspieler
6504166ba47588ad6024a966,,Heidemarie,Hatheyer,"ABSCHIED. Aus dem Roman ""Die Mühle der Gerechtigkeit""","Hatheyer, Heidemarie",119010895,Schauspieler
6504166ba47588ad6024a967,1936-1937,Valerie,Hatvany,Elisabeth von Württemberg,Valerie Hatvany,,Schauspieler
6504166ba47588ad6024a96d,,Louise von,Hauenthal,Louise,"Taussig, Louise",133046639X,Schauspieler
6504166ba47588ad6024a97c,,Erni,Haupt,Viertes Sternchen,Erni Haupt,,Schauspieler
6504166ba47588ad6024b3e2,,Gerhart,Hauptmann,,"Hauptmann, Gerhart",118546937,Schauspieler
6504166ba47588ad6024a980,,Louis,Hauser,"Prinz Sigismund, ihr Sohn",Louis Hauser,,Schauspieler
661ce4ef21b0fcd2e601048d,Gast,Hr.,Hausmann,Baron Stuhlbein,Hr. Hausmann,,Schauspieler
6504166ba47588ad6024a985,,Bertha,Hausner,"Margarethe, ihre Schwester","Hausner, Bertha",116548509,Schauspieler
6504166ba47588ad6024b3e3,,Noël Lebreton Sieur de,Hauteroche,,Noël Lebreton Sieur de Hauteroche,,Schauspieler
6504166ba47588ad6024a98b,a. G.,Anna,Haverland,Deborah,"Haverland, Anna",116550384,Schauspieler
6912034add3949980ba0dbe5,,June,Havoc,Kate Keller,"Havoc, June",1036356892,Schauspieler
691203e9dd3949980ba0dc01,,Thomas,Hawley,James Keller,Thomas Hawley,,Schauspieler
69120375dd3949980ba0dbee,,Helen,Hayer,The Mother,Helen Hayer,,Schauspieler
690c603652365fce4c987f49,,Alan,Haywood,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten","Haywood, Alan M.",140852131,Schauspieler
66662ec7de0d61d6706f6037,Tochter von Christine Hebbel,Frln. Christine,Hebbel,Benjamine,"Hebbel, Christine",135932335,Schauspieler
6504166ba47588ad6024a995,geb. Enghaus (1815-1910),Christine,Hebbel,"Olivia, eine reiche Gräfin","Hebbel, Christine",135932335,Schauspieler
6504166ba47588ad6024b3e6,,Friedrich,Hebbel,,"Hebbel, Friedrich",118547445,Schauspieler
6504166ba47588ad6024a97a,,Therese,Hebbel (eigentlich Kaizl),"Raphael, dessen Sohn",Therese Hebbel (eigentlich Kaizl),,Schauspieler
6504166ba47588ad6024a979,,Christine,Hebbel (eigentlich Kaizl),"Benjamine, dessen Tochter","Hebbel, Christine",135932335,Schauspieler
6504166ba47588ad6024a97b,1906-1968,Wolfgang,Hebenstreith,Gendarm,"Hebenstreit, Wolfgang",138006644,Schauspieler
690c5d2a52365fce4c9876f4,,Desmond,Heeley,Assistenz,Desmond Heeley,,Schauspieler
6504166ba47588ad6024bf9b,,Friedrich,Heer,Programmzusammenstellung,"Heer, Friedrich",118547666,Schauspieler
6504166ba47588ad6024a983,,Klara,Heese,Königin Blanda,"Heese, Clara",1268828416,Schauspieler
6629836446b3b9baafbf22d6,a. G. aus Breslau,Herr,Hegel,Perin,Hegel,1013354443,Schauspieler
6504166ba47588ad6024a98c,,Gustav,Heibel,Soest,Gustav Heibel,,Schauspieler
6504166ba47588ad6024a990,1888-1954,Wilhelm,Heim,Rechtsanwalt,"Heim, Wilhelm",1020661089,Schauspieler
6504166ba47588ad6024a992,1867-1949,Albert,Heine,Bischof von Bamberg,"Heine, Albert",116659068,Schauspieler
6504166ba47588ad6024a997,,Marie,Heinrich,"Mirza, seine Tochter","Heinrich, Marie",1327882612,Schauspieler
6504166ba47588ad6024a9a0,,Eduard,Heinzmann,Chor Don Manuels,"Heinzmann, Eduard",1115753754,Schauspieler
6504166ba47588ad6024a9a4,,Adele,Hell,Marguerite,"Hell, Adele",1327883252,Schauspieler
6504166ba47588ad6024b732,,Fred,Heller,,"Heller, Fred",1037459342,Schauspieler
6504166ba47588ad6024a9aa,1854-1935,Eduard,Heller,Der Prolog,Eduard Heller,,Schauspieler
6504166ba47588ad6024a9ad,,Siegfried,Hellmann,4. Femerichter,"Hellmann, Siegfried",1327883511,Schauspieler
6504166ba47588ad6024a9ac,,Karl,Hellmann,Gast,Karl Hellmann,,Schauspieler
660d590321b0fcd2e6d814c2,,Herr,Helmböck,Diener der Johanna Laub,Herr Helmböck,,Schauspieler
6504166ba47588ad6024a99d,1934-1937,Trude,Helmreich,1. Mädchen,Trude Helmreich,,Schauspieler
6504166ba47588ad6024b734,,Eugen,Heltai,,"Heltai, Jenő",121217477,Schauspieler
6504166ba47588ad6024a9a3,1937,Kitty,Hen,Ein krankes Mädchen,Kitty Hen,,Schauspieler
6504166ba47588ad6024a9a5,1809-1871,Hermann,Hendrichs,Don Cesar,"Hendrichs, Hermann",116701153,Schauspieler
6716137e1154ae2a37b10019,,Alexandra,Henkel,Frau Kovacic/Bianca,Alexandra Henkel,,Schauspieler
65ff202021b0fcd2e61937a9,,Herr,Hennig,Emanuel,Herr Hennig,,Schauspieler
6504166ba47588ad6024a9a6,,Friedrich,Hennig,Kammerdiener,"Hennig, Friedrich",1327884488,Schauspieler
6504166ba47588ad6024a9a7,,Julius,Hennig,Kammerdiener,"Hennig, Julius",1327884518,Schauspieler
6504166ba47588ad6024a9a8,,Fred,Hennings,"Lord Robert Clive, Baron von Plassen","Hennings, Fred",118710478,Schauspieler
6563c9dd0080658502d99a9f,Pseud. v. Leonhard Kohl von Kohlenegg,Polly,Henrion,,Polly Henrion,,Schauspieler
650c0541258213a8dc5f9ae8,,Eduard,Hensel,"Curio, Kavalier des Herzogs","Hensel, Eduard",13018148X,Schauspieler
6504166ba47588ad6024b738,,Rudolf,Henz,,"Henz, Rudolf",118549375,Schauspieler
650c0541258213a8dc5f9ae9,,Amalie,Heppner,"Raphael, dessen Sohn","Heppner, Amalie",1297138732,Schauspieler
6504166ba47588ad6024b73c,,Geza,Herczeg,Deutsch,Geza Herczeg,,Schauspieler
6504166ba47588ad6024b73d,,Mia,Hergeth,Bearbeitung,Mia Hergeth,,Schauspieler
6504166ba47588ad6024a9b8,,Julie,Herlinger,"Jolanthe, seine Tochter",Julie Herlinger,,Schauspieler
665a4c3df11595c1233134bd,a. G. aus Graz,Hertzer,Herr,"Didier, Zwillingsbruder, ihr Sohn",Hertzer Herr,,Schauspieler
6504166ba47588ad6024a9c9,1877-1966,Hofrat Franz,Herterich,"Scipio, der Ältere",Hofrat Franz Herterich,,Schauspieler
6504166ba47588ad6024b745,,Henrik Samuel,Hertz,,Henrik Samuel Hertz,,Schauspieler
650c0541258213a8dc5f9aea,,Harry,Hertzsch,Der Hausverwalter des Narrenhauses,"Hertzsch, Harry",1062286855,Schauspieler
6504166ba47588ad6024a9b2,1800-1874,Adolf,Herzfeld,Unruh,"Herzfeld, Adolf",116760524,Schauspieler
6504166ba47588ad6024a9b9,Kinderrollen,Alexandrine,Herzog,"Karoline, deren Kind",Alexandrine Herzog,,Schauspieler
6504166ba47588ad6024a9bf,1907-1936,Ludwig,Hetsey,Älterer Mann,Ludwig Hetsey,,Schauspieler
6504166ba47588ad6024b74e,,Franz,Heufeld,,"Heufeld, Franz von",118550500,Schauspieler
6504166ba47588ad6024a9c0,1781-1844,Nicolaus,Heurteur,Ruysum,Nicolaus Heurteur,,Schauspieler
6504166ba47588ad6024b3f3,,Paul,Heyse,,"Heyse, Paul",118550772,Schauspieler
6504166ba47588ad6024a9d3,auch Hilke,Marie,Hilcke,"Benjamine, dessen Tochter",Marie Hilcke,,Schauspieler
6504166ba47588ad6024a9d8,,Wilhelmine,Hillebrand,1. Frau der Octavia,Wilhelmine Hillebrand,,Schauspieler
6504166ba47588ad6024a9e0,"1934, 1960-1969",Adalbert,Himmelmayer,Ein armer Sünder,Adalbert Himmelmayer,,Schauspieler
6504166ba47588ad6024a9e4,,Heinrich,Hirsch,Marcellus,Heinrich Hirsch,,Schauspieler
6716137e1154ae2a37b100a8,,Florian,Hirsch,Dramaturgie,Florian Hirsch,,Schauspieler
6504166ba47588ad6024a9cb,,Clara,Hirschmann,Trudchen,"Hirschmann, Clara",124331874,Schauspieler
6504166ba47588ad6024a9cf,1893-1945,Hans,Hitzinger,Fernand Mouchou,"Hitzinger, Hans von",1055251936,Schauspieler
6504166ba47588ad6024a9d4,,Stefan,Hlawa,Bühne,"Hlawa, Stefan",116917822,Schauspieler
6504166ba47588ad6024a9da,,Anna,Hochenburger,Clärchen,"Hochenburger, Anna von",1023503034,Schauspieler
651691d696c724dc0090c553,,Philipp,Hochmair,mit,Philipp Hochmair,,Schauspieler
6504166ba47588ad6024b401,,Stephan,Hock,Deutsch,Stephan Hock,,Schauspieler
6584482e51cd38b410e8c968,1925-1931,Hanna,Hoessrich (Hössrich),Zweite Dame,"Hoessrich, Hanna",1061769674,Schauspieler
6504166ba47588ad6024a9ef,,Carl,Hofer,Kammermusiker,Carl Hofer,,Schauspieler
6504166ba47588ad6024a9f2,,Fräulein,Hoffmann,Dienerin,Fräulein Hoffmann,,Schauspieler
6504166ba47588ad6024a9f3,a. G. aus Augsburg,Hedwig,Hoffmann,Clärchen,"Hoffmann, Hedwig",1327891778,Schauspieler
6504166ba47588ad6024a9f4,,Paul,Hoffmann,Es lesen,Paul Hoffmann,,Schauspieler
6504166ba47588ad6024b405,,Richard,Hoffmann,Deutsch,Richard Hoffmann,,Schauspieler
6504166ba47588ad6024b408,,Hugo von,Hofmannsthal,,"Hofmannsthal, Hugo von",118552759,Schauspieler
6504166ba47588ad6024aa02,1893-1899,Oscar,Hofmeister,"Laertes, dessen Sohn",Oscar Hofmeister,,Schauspieler
6504166ba47588ad6024a9ee,1857-1920,Stella,Hohenfels,Angela,"Hohenfels, Stella",116132043,Schauspieler
6504166ba47588ad6024a9f6,,Blanka,Hohenthal,"Emma, ihre Tochter",Blanka Hohenthal,,Schauspieler
6504166ba47588ad6024a9f9,,Tassilo,Holik,Bahnhofkellner,"Holik, Tassilo",118553038,Schauspieler
690c5ed252365fce4c987ae4,,Ian,Holm,Mutius,"Holm, Ian",129810150,Schauspieler
690c5e2352365fce4c9878ca,,Lyn,Holm,Wardrobe Assistant,Lyn Holm,,Schauspieler
6504166ba47588ad6024b40d,,H. G. Tennyson,Holm,,"Rehfisch, Hans J.",116392401,Schauspieler
6504166ba47588ad6024aa05,,,Holm,Kosinsky,Holm,,Schauspieler
655132010080658502b5b894,(eigtl. Sonntag),Carl,Holm,"Horatio, Hamlets Freund",Carl Holm,,Schauspieler
650c0541258213a8dc5f9aef,,Maria,Holst,Fee Cheristane,"Holst, Maria",1020677368,Schauspieler
650c0541258213a8dc5f9af0,1952-1954,Hans,Holt,Anatol,"Holt, Hans",119006308,Schauspieler
6504166ba47588ad6024b753,,Hans,Holtzer,,"Holtzer, Hans",116970383,Schauspieler
6504166ba47588ad6024b756,,Rudolf,Holzer,mit,"Holzer, Rudolf",116972254,Schauspieler
650c0541258213a8dc5f9af7,,Judith,Holzmeister,Die Nacht der Kreatur,"Holzmeister, Judith",11697401X,Schauspieler
650c0541258213a8dc5f9af6,,Clemens,Holzmeister,Kostüme,"Holzmeister, Clemens",118553313,Schauspieler
690c603f52365fce4c987f4c,,Ewan,Hooper,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Ewan Hooper,,Schauspieler
690c5e1352365fce4c9878a2,,Lynn,Hope,Wardrobe Mistress,"Hobson, Lynn Hope",1355866820,Schauspieler
650c0541258213a8dc5f9afe,1917-1933,Anna,Horak,Zwei Alte Weiber,Anna Horak,,Schauspieler
66c0f453797f4aaa6ad1a2a8,,Barbara,Horawianka,Aniela,"Horawianka, Barbara",1328170152,Schauspieler
6504166ba47588ad6024aa06,,Melanie,Horeschovsky,Marthe,"Horeschovsky, Melanie",116982918,Schauspieler
650c0541258213a8dc5f9b05,,Gustav,Horinna,Thal (zwei Besetzungen),Gustav Horinna,,Schauspieler
650c0541258213a8dc5f9b06,,Fritz,Horn,2. Freiwilliger,"Horn, Fritz",1328161145,Schauspieler
6661e428fd58c698498d3a9c,,Herr,Horn,Freiwillige,Herr Horn,,Schauspieler
664e57a42ab4d9095f7a1098,,Robert von,Hornstein,Musik,"Hornstein, Robert von",117009520,Schauspieler
650c0541258213a8dc5f9b0b,1764-1826,Anton,Hornung,Kammerdiener,Anton Hornung,,Schauspieler
660d9cbc21b0fcd2e6eafdb1,,Herr,Horny,Effingham,Herr Horny,,Schauspieler
690c5ea452365fce4c987a5d,,Basil,Hoskins,Lucius,Basil Hoskins,,Schauspieler
6504166ba47588ad6024aa10,1891-1898,Elisabeth,Hruby,"Ophelia, Tochter des Polonius","Hruby, Elisabeth",117028894,Schauspieler
6504166ba47588ad6024aa08,,Willi,Hruschka,Diener,Willi Hruschka,,Schauspieler
6504166ba47588ad6024aa13,1786-1846,Magdalena,Hruschka (-Poller),"Julie von Weilburg, seine Nichte",Magdalena Hruschka (-Poller),,Schauspieler
6504166ba47588ad6024aa16,1887-1945,Walter,Huber,Huberfranzl,Walter Huber,,Schauspieler
6504166ba47588ad6024ba98,,Victor,Hugo,,"Victor, Hugo",1060465477,Schauspieler
6504166ba47588ad6024aa22,,Josef,Humplik,Plastiken,"Humplik, Josef",118708082,Schauspieler
6504166ba47588ad6024b769,,N. C.,Hunter,,N. C. Hunter,,Schauspieler
6504166ba47588ad6024aa23,,Alexander,Hunzinger,Der Arzt des Narrenhauses,"Hunzinger, Alexander",1168283744,Schauspieler
6504166ba47588ad6024bfb7,,Angelika,Hurwicz,Regie,"Hurwicz, Angelika",118708260,Schauspieler
6504166ba47588ad6024b76d,,Jochen,Huth,,"Huth, Jochen",117073601,Schauspieler
6568ee8c0080658502207fed,1886-1965,Franz,Höbling,Spannagl,"Höbling, Franz",116922796,Schauspieler
671613801154ae2a37b101c8,,Monika,Höflinger,mit,Monika Höflinger,,Schauspieler
650c0541258213a8dc5f9aff,1896-1987,Attila,Hörbiger,"Einen Augenblick gelebt im Paradiese (aus Erinnerungsbuch ""Als wär's ein Stück von mir"")","Hörbiger, Attila",118552139,Schauspieler
6716137e1154ae2a37b10069,,Mavie,Hörbiger,mit,"Hörbiger, Mavie",124441386,Schauspieler
6504166ba47588ad6024bfb1,,Klaus,Höring,Gefangener,"Höring, Klaus",1257897276,Schauspieler
654258c70080658502aaefde,1805-1852,Berthold,Hörtel,Herzog (Zwischenspiel),"Hörtel, Berthold",1327891204,Schauspieler
6665edd1de0d61d67028779e,,Herr,Hübner,Berg,Herr Hübner,,Schauspieler
650c0541258213a8dc5f9b10,,Peter,Hübner,Haushofmeister,Peter Hübner,,Schauspieler
650c0541258213a8dc5f9b11,"1861-1892, Hofschauspieler",Robert,Hübner,Dessen Sohn,Robert Hübner,,Schauspieler
6648a9252ab4d9095f4c6b45,Gast aus Hamburg,Julius,Hübner,Bolz,Julius Hübner,,Schauspieler
6504166ba47588ad6024b76f,,Henrik,Ibsen,,"Ibsen, Henrik",118555286,Schauspieler
6504166ba47588ad6024b40f,1759-1814,August Wilhelm,Iffland,,"Iffland, August Wilhelm",118555324,Schauspieler
6504166ba47588ad6024b410,,Eugen K.,Iljin,,Eugen K. Iljin,,Schauspieler
6504166ba47588ad6024b413,,Toni,Impekoven,,"Impekoven, Toni",117138525,Schauspieler
6504166ba47588ad6024aa2b,,Manfred,Inger,Aus Woyzeck: d) Woyzeck und 2 Soldaten,"Inger, Manfred",11928197X,Schauspieler
6649b9b02ab4d9095f952ee7,1863,Emilie,Jakubowsky,Christine,Emilie Jakubowsky,,Schauspieler
690c604952365fce4c987f4f,,Peter,James,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Peter James,,Schauspieler
690c5d9252365fce4c98779c,,Leonard,James,Deputy Stage Manager,Leonard James,,Schauspieler
651691d696c724dc0090c5c2,1918-1989,Helmut,Janatsch,"Ein Brief (1834) / ""An die Familie""","Janatsch, Helmut",103158790X,Schauspieler
6504166ba47588ad6024aa30,,Fanny,Janauschek,Orsina,"Janauschek, Fanny",117077879,Schauspieler
6504166ba47588ad6024aa34,,Michael,Janisch,Achille,"Janisch, Michael",173865313,Schauspieler
650c0541258213a8dc5f9b15,1848-1920,Antonie,Janisch,Königin Blanda,"Janisch, Antonie",117078603,Schauspieler
6504166ba47588ad6024aa36,,Johann,Janitz,Dekoration,"Janitz, Johann",1328190528,Schauspieler
6504166ba47588ad6024aa3d,,Julia,Janssen,Dame der Wiener Gesellschaft,"Janssen, Julia",1062279220,Schauspieler
6504166ba47588ad6024aa41,1760-1786,"d. J., Katharina",Jaquet,"Laura, Oliviens Bediente","d. J., Katharina Jaquet",,Schauspieler
6504166ba47588ad6024aa40,Maria Anna (1752-1807),"d. Ä., Nanni",Jaquet,Karoline,"d. Ä., Nanni Jaquet",,Schauspieler
6504166ba47588ad6024aa3f,1726-1813,Karl,Jaquet,Hiesel,"Jaquet, Karl",132464497,Schauspieler
6504166ba47588ad6024bfbe,,Vojtêch,Jasný,Inszenierung,Vojtêch Jasný,,Schauspieler
690c5fc452365fce4c987e7b,,Neville,Jason,"Publius, Sohn von Marcus Andronicus","Jason, Neville",173493513,Schauspieler
66c0f4db797f4aaa6ad1a31b,,Marian,Jastrzebski,Jan,Marian Jastrzebski,,Schauspieler
6504166ba47588ad6024aa38,,Franz,Jauner,"John, ihr Sohn","Jauner, Franz",136270638,Schauspieler
6504166ba47588ad6024aa39,1737-1806,"(Jautz), Dominik",Jauz,Don Estados,"(Jautz), Dominik Jauz",,Schauspieler
6504166ba47588ad6024aa43,1822-1892,Matthias,Jehly,Gärtner,Matthias Jehly,,Schauspieler
6504166ba47588ad6024aa44,,Irma,Jelenska,Judith,"Jelenska, Irma",1012884694,Schauspieler
6504166ba47588ad6024aa4b,a. G. aus Augsburg,Ella,Jenke,Maritta,"Jenke, Elisabeth",130203718,Schauspieler
69120aa2dd3949980ba24cf1,,George,Jenkins,Bühne,George Jenkins,,Schauspieler
6504166ba47588ad6024baae,,Walter,Jens,Gedächtnisrede,"Jens, Walter",118557327,Schauspieler
665394c12ab4d9095f3bfd6a,vom Thaliatheater in Hamburg,Herr,Jensen,Didier,Herr Jensen,,Schauspieler
6504166ba47588ad6024aa53,,Paul,Jensen,Bellmaus,"Jensen, Paul",117104647,Schauspieler
6504166ba47588ad6024aa54,,Rudolf,Jentsch,Junker,Rudolf Jentsch,,Schauspieler
6504166ba47588ad6024aa56,,Eduard,Jerrmann,Alba,"Jerrmann, Eduard",118557440,Schauspieler
651691d696c724dc0090c5db,,Gertraud,Jesserer,Zwölf mit der Post (Andersen),"Jesserer, Gertraud",141228032,Schauspieler
6504166ba47588ad6024b427,,Ernst Friedrich,Jester,Deutsch,"Jester, Friedrich Ernst",130537136,Schauspieler
6504166ba47588ad6024aa5d,,Minna,Jezel,Fünftes Sternchen,Minna Jezel,,Schauspieler
6504166ba47588ad6024aa58,1946-1976,Albert (Berti),Jezel (Jetzel),Drittes Sternchen,Albert (Berti) Jezel (Jetzel),,Schauspieler
6912035fdd3949980ba0dbe9,,J. Richard,Jones,Refugees and Conveeners,"Jones, Richard J.",132760650X,Schauspieler
6504166ba47588ad6024aa51,,Peter P.,Jost,Erster Bahnbeamter,"Jost, Peter P.",1062939409,Schauspieler
6504166ba47588ad6024aa5b,,Fritz,Judtmann,Kostüme,"Judtmann, Fritz",130204951,Schauspieler
665df53df11595c123632b18,,Pawlikowsky,Julie,"Karoline, deren Kind",Pawlikowsky Julie,,Schauspieler
6504166ba47588ad6024aa62,,Stella,Junker,Kostüme,"Junker-Mielke, Stella",123500400,Schauspieler
6504166ba47588ad6024aa67,,Heribert,Just,Hirt,"Just, Heribert",1328187101,Schauspieler
6504166ba47588ad6024aa6c,,Wilhelm,Just,Hirt,Wilhelm Just,,Schauspieler
66852cd66bf80e1c76c5a6f0,,Dekanovsky,Jvo,"Hansel, Valentins Kind",Dekanovsky Jvo,,Schauspieler
650c0541258213a8dc5f9b16,,Elsa,Jäger,Georg,"Jäger, Elsa",1250087104,Schauspieler
65528a230080658502b7cfd7,1829-1887,Heinrich,Jürgan,"Horatio, Hamlets Freund","Jürgan, Heinrich",11765938X,Schauspieler
6597040c51cd38b4102f32c9,1915-1982,Curd,Jürgens,Es lesen,"Jürgens, Curd",118558625,Schauspieler
